D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0014.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-2705;45.08;49.97;5.700;211.9;57.29;
1-2706;45.10;49.97;5.800;211.9;57.32;
1-2707;45.11;49.97;5.900;211.8;57.35;
1-2708;45.13;49.97;6.000;211.8;57.38;
1-2709;45.15;49.97;5.800;211.8;57.41;
1-2710;45.16;49.97;6.100;211.8;57.45;
1-2711;45.18;49.97;5.900;211.8;57.48;
1-2712;45.20;49.97;6.100;211.8;57.51;
1-2713;45.21;49.97;5.800;211.8;57.54;
1-2714;45.23;49.97;5.900;211.8;57.57;
1-2715;45.25;49.97;6.000;211.7;57.60;
1-2716;45.26;49.97;5.900;211.8;57.63;
1-2717;45.28;49.97;5.900;211.8;57.66;
1-2718;45.30;49.97;6.100;211.7;57.69;
1-2719;45.31;49.97;5.800;211.7;57.73;
1-2720;45.33;49.97;5.800;211.7;57.76;
1-2721;45.35;49.97;5.800;211.7;57.79;
1-2722;45.36;49.97;5.900;211.7;57.82;
1-2723;45.38;49.97;5.700;211.7;57.85;
1-2724;45.40;49.97;5.900;211.7;57.88;
1-2725;45.41;49.97;5.700;211.6;57.91;
1-2726;45.43;49.97;5.800;211.6;57.94;
1-2727;45.45;49.97;5.900;211.6;57.97;
1-2728;45.46;49.97;5.700;211.6;58.00;
1-2729;45.48;49.97;5.600;211.6;58.03;
1-2730;45.50;49.97;5.700;211.6;58.06;
1-2731;45.51;49.97;5.800;211.6;58.09;
1-2732;45.53;49.97;5.800;211.6;58.12;
1-2733;45.55;49.97;5.800;211.6;58.15;
1-2734;45.56;49.97;5.700;211.5;58.18;
1-2735;45.58;49.97;5.700;211.5;58.21;
1-2736;45.60;49.97;5.800;211.5;58.24;
1-2737;45.61;49.97;5.800;211.5;58.27;
1-2738;45.63;49.97;5.700;211.5;58.30;
1-2739;45.65;49.97;5.900;211.5;58.33;
1-2740;45.66;49.97;5.900;211.4;58.36;
1-2741;45.68;49.97;5.800;211.5;58.39;
1-2742;45.70;49.97;5.900;211.4;58.42;
1-2743;45.71;49.97;5.900;211.4;58.45;
1-2744;45.73;49.97;6.200;211.4;58.48;
1-2745;45.75;49.97;6.200;211.4;58.52;
1-2746;45.76;49.97;6.200;211.5;58.55;
1-2747;45.78;49.97;5.900;211.5;58.58;
1-2748;45.80;49.97;5.900;211.5;58.61;
1-2749;45.81;49.97;6.000;211.5;58.64;
1-2750;45.83;49.97;5.800;211.4;58.67;
1-2751;45.85;49.97;5.900;211.4;58.70;
1-2752;45.86;49.97;6.000;211.4;58.74;
1-2753;45.88;49.97;5.800;211.4;58.77;
1-2754;45.90;49.97;5.800;211.4;58.80;
1-2755;45.91;49.97;5.800;211.4;58.83;
1-2756;45.93;49.97;5.800;211.4;58.86;
1-2757;45.95;49.97;5.700;211.4;58.89;
1-2758;45.96;49.97;5.900;211.4;58.92;
1-2759;45.98;49.97;5.700;211.3;58.95;
1-2760;46.00;49.97;5.700;211.3;58.98;
1-2761;46.01;49.97;5.700;211.3;59.01;
1-2762;46.03;49.97;5.900;211.3;59.04;
1-2763;46.05;49.97;5.900;211.3;59.07;
1-2764;46.06;49.97;5.900;211.3;59.10;
1-2765;46.08;49.97;5.700;211.3;59.13;
1-2766;46.10;49.97;5.800;211.3;59.16;
1-2767;46.11;49.97;5.900;211.3;59.19;
1-2768;46.13;49.97;5.800;211.3;59.22;
1-2769;46.15;49.97;5.700;211.3;59.25;
1-2770;46.16;49.97;5.900;211.2;59.28;
1-2771;46.18;49.97;5.800;211.3;59.31;
1-2772;46.20;49.97;5.900;211.3;59.34;
1-2773;46.21;49.97;5.800;211.2;59.37;

