D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0010.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-4415;73.59;49.97;13.30;217.9;187.4;
1-4416;73.61;49.97;13.30;217.8;187.5;
1-4417;73.62;49.97;13.50;217.9;187.6;
1-4418;73.64;49.97;13.20;217.9;187.7;
1-4419;73.66;49.97;13.30;217.9;187.7;
1-4420;73.67;49.97;13.40;217.9;187.8;
1-4421;73.69;49.97;13.20;217.9;187.9;
1-4422;73.71;49.97;13.40;217.9;187.9;
1-4423;73.72;49.97;13.10;217.9;188.0;
1-4424;73.74;49.97;13.50;217.9;188.1;
1-4425;73.76;49.97;13.20;217.9;188.1;
1-4426;73.77;49.97;13.50;217.9;188.2;
1-4427;73.79;49.97;13.10;217.9;188.3;
1-4428;73.81;49.97;13.40;217.9;188.3;
1-4429;73.82;49.97;13.30;218.0;188.4;
1-4430;73.84;49.97;13.20;218.0;188.5;
1-4431;73.86;49.97;13.70;217.9;188.6;
1-4432;73.87;49.97;13.30;217.9;188.6;
1-4433;73.89;49.97;13.50;218.0;188.7;
1-4434;73.91;49.97;13.40;218.0;188.8;
1-4435;73.92;49.97;13.70;218.0;188.8;
1-4436;73.94;49.97;13.30;218.0;188.9;
1-4437;73.96;49.97;13.30;218.0;189.0;
1-4438;73.97;49.97;13.40;218.0;189.0;
1-4439;73.99;49.97;13.20;218.0;189.1;
1-4440;74.01;49.97;13.40;218.0;189.2;
1-4441;74.02;49.97;13.10;218.0;189.3;
1-4442;74.04;49.97;13.50;218.0;189.3;
1-4443;74.06;49.97;13.30;218.0;189.4;
1-4444;74.07;49.97;13.60;218.0;189.5;
1-4445;74.09;49.97;13.30;218.0;189.5;
1-4446;74.11;49.97;13.30;218.0;189.6;
1-4447;74.12;49.97;13.50;218.0;189.7;
1-4448;74.14;49.97;13.30;218.0;189.7;
1-4449;74.16;49.97;13.60;218.0;189.8;
1-4450;74.17;49.97;13.40;218.0;189.9;
1-4451;74.19;49.97;13.70;218.1;190.0;
1-4452;74.21;49.97;13.30;218.1;190.0;
1-4453;74.22;49.97;13.40;218.1;190.1;
1-4454;74.24;49.97;13.50;218.1;190.2;
1-4455;74.26;49.97;13.40;218.1;190.2;
1-4456;74.27;49.97;13.70;218.1;190.3;
1-4457;74.29;49.97;13.50;218.1;190.4;
1-4458;74.31;49.97;13.60;218.1;190.5;
1-4459;74.32;49.97;13.20;218.1;190.5;
1-4460;74.34;49.97;13.60;218.1;190.6;
1-4461;74.36;49.97;13.50;218.1;190.7;
1-4462;74.37;49.97;13.80;218.1;190.7;
1-4463;74.39;49.97;13.40;218.1;190.8;
1-4464;74.41;49.97;13.50;218.1;190.9;
1-4465;74.42;49.97;13.70;218.1;190.9;
1-4466;74.44;49.97;13.40;218.1;191.0;
1-4467;74.46;49.97;13.60;218.1;191.1;
1-4468;74.47;49.97;13.50;218.1;191.2;
1-4469;74.49;49.97;13.70;218.1;191.2;
1-4470;74.51;49.97;13.30;218.1;191.3;
1-4471;74.52;49.97;13.50;218.1;191.4;
1-4472;74.54;49.97;13.20;218.1;191.4;
1-4473;74.56;49.97;13.60;218.1;191.5;
1-4474;74.57;49.97;13.60;218.1;191.6;
1-4475;74.59;49.97;13.40;218.1;191.7;
1-4476;74.61;49.97;13.70;218.2;191.7;
1-4477;74.62;49.97;13.50;218.2;191.8;
1-4478;74.64;49.97;13.80;218.1;191.9;
1-4479;74.66;49.97;13.60;218.2;191.9;
1-4480;74.67;49.97;13.70;218.2;192.0;
1-4481;74.69;49.97;13.60;218.1;192.1;
1-4482;74.71;49.97;13.50;218.2;192.2;
1-4483;74.72;49.97;13.70;218.1;192.2;
1-4484;74.74;49.97;13.60;218.2;192.3;
1-4485;74.76;49.97;13.80;218.2;192.4;
1-4486;74.77;49.97;13.50;218.2;192.4;
1-4487;74.79;49.97;13.70;218.1;192.5;
1-4488;74.81;49.97;13.50;218.1;192.6;
1-4489;74.82;49.97;13.80;218.2;192.7;
1-4490;74.84;49.97;13.50;218.2;192.7;
1-4491;74.86;49.97;13.40;218.1;192.8;
1-4492;74.87;49.97;13.80;218.2;192.9;
1-4493;74.89;49.97;13.60;218.2;192.9;
1-4494;74.91;49.97;13.70;218.2;193.0;
1-4495;74.92;49.97;13.50;218.2;193.1;
1-4496;74.94;49.97;13.90;218.2;193.2;
1-4497;74.96;49.97;13.70;218.2;193.2;
1-4498;74.97;49.97;13.80;218.2;193.3;
1-4499;74.99;49.97;13.80;218.2;193.4;
1-4500;75.01;49.97;13.70;218.2;193.4;
1-4501;75.02;49.97;14.00;218.2;193.5;
1-4502;75.04;49.97;13.50;218.2;193.6;
1-4503;75.06;49.97;13.80;218.2;193.7;
1-4504;75.07;49.97;13.50;218.2;193.7;
1-4505;75.09;49.97;14.00;218.3;193.8;
1-4506;75.11;49.97;13.70;218.2;193.9;
1-4507;75.12;49.97;14.00;218.3;193.9;
1-4508;75.14;49.97;13.90;218.3;194.0;
1-4509;75.16;49.97;13.60;218.3;194.1;
1-4510;75.17;49.97;13.70;218.3;194.2;
1-4511;75.19;49.97;13.70;218.3;194.2;
1-4512;75.21;49.97;13.70;218.3;194.3;
1-4513;75.22;49.97;13.60;218.3;194.4;
1-4514;75.24;49.97;13.60;218.3;194.5;
1-4515;75.26;49.97;13.50;218.4;194.5;
1-4516;75.27;49.97;13.50;218.4;194.6;
1-4517;75.29;49.97;13.90;218.4;194.7;
1-4518;75.31;49.97;13.80;218.4;194.7;
1-4519;75.32;49.97;13.70;218.4;194.8;
1-4520;75.34;49.97;13.50;218.4;194.9;
1-4521;75.36;49.97;13.80;218.4;195.0;
1-4522;75.37;49.97;13.70;218.4;195.0;
1-4523;75.39;49.97;13.80;218.4;195.1;
1-4524;75.41;49.97;13.70;218.4;195.2;
1-4525;75.42;49.97;13.90;218.4;195.2;
1-4526;75.44;49.97;13.80;218.4;195.3;
1-4527;75.46;49.97;13.90;218.4;195.4;
1-4528;75.47;49.97;13.90;218.4;195.5;
1-4529;75.49;49.97;13.90;218.4;195.5;
1-4530;75.51;49.97;13.70;218.4;195.6;
1-4531;75.52;49.97;13.90;218.4;195.7;
1-4532;75.54;49.97;14.00;218.4;195.7;
1-4533;75.56;49.97;14.00;218.4;195.8;
1-4534;75.57;49.97;13.70;218.4;195.9;
1-4535;75.59;49.97;13.90;218.4;196.0;
1-4536;75.61;49.97;13.70;218.4;196.0;
1-4537;75.62;49.97;14.20;218.4;196.1;
1-4538;75.64;49.97;13.80;218.5;196.2;
1-4539;75.66;49.97;13.80;218.5;196.3;
1-4540;75.67;49.97;13.80;218.5;196.3;
1-4541;75.69;49.97;14.10;218.5;196.4;
1-4542;75.71;49.97;14.00;218.5;196.5;
1-4543;75.72;49.97;13.80;218.5;196.5;
1-4544;75.74;49.97;13.90;218.5;196.6;
1-4545;75.76;49.97;13.70;218.5;196.7;
1-4546;75.77;49.97;14.00;218.5;196.8;
1-4547;75.79;49.97;13.90;218.5;196.8;
1-4548;75.81;49.97;13.70;218.5;196.9;
1-4549;75.82;49.97;13.70;218.5;197.0;
1-4550;75.84;49.97;14.00;218.5;197.1;
1-4551;75.86;49.97;13.80;218.6;197.1;
1-4552;75.87;49.97;13.90;218.6;197.2;
1-4553;75.89;49.97;14.20;218.6;197.3;
1-4554;75.91;49.97;13.80;218.6;197.3;
1-4555;75.92;49.97;13.90;218.6;197.4;
1-4556;75.94;49.97;13.90;218.6;197.5;
1-4557;75.96;49.97;14.10;218.6;197.6;
1-4558;75.97;49.97;14.00;218.6;197.6;
1-4559;75.99;49.97;14.20;218.6;197.7;
1-4560;76.01;49.97;13.80;218.6;197.8;
1-4561;76.02;49.97;14.10;218.6;197.9;
1-4562;76.04;49.97;13.80;218.6;197.9;
1-4563;76.06;49.97;13.60;218.6;198.0;
1-4564;76.07;49.97;14.30;218.6;198.1;
1-4565;76.09;49.97;13.90;218.6;198.1;
1-4566;76.11;49.97;14.00;218.7;198.2;
1-4567;76.12;49.97;14.10;218.7;198.3;
1-4568;76.14;49.97;14.10;218.7;198.4;
1-4569;76.16;49.97;14.00;218.7;198.4;
1-4570;76.17;49.97;14.20;218.7;198.5;
1-4571;76.19;49.97;14.30;218.7;198.6;
1-4572;76.21;49.97;14.10;218.7;198.7;
1-4573;76.22;49.97;14.00;218.7;198.7;
1-4574;76.24;49.97;13.90;218.7;198.8;
1-4575;76.26;49.97;14.10;218.7;198.9;
1-4576;76.27;49.97;14.00;218.7;199.0;
1-4577;76.29;49.97;14.10;218.8;199.0;
1-4578;76.31;49.97;14.20;218.8;199.1;
1-4579;76.32;49.97;14.10;218.8;199.2;
1-4580;76.34;49.97;14.30;218.7;199.3;
1-4581;76.36;49.97;14.10;218.7;199.3;
1-4582;76.37;49.97;14.20;218.8;199.4;
1-4583;76.39;49.97;14.10;218.8;199.5;
1-4584;76.41;49.97;14.40;218.8;199.6;
1-4585;76.42;49.97;14.10;218.8;199.6;
1-4586;76.44;49.97;14.40;218.8;199.7;
1-4587;76.46;49.97;14.00;218.8;199.8;
1-4588;76.47;49.97;14.00;218.8;199.8;
1-4589;76.49;49.97;14.10;218.8;199.9;
1-4590;76.51;49.97;13.90;218.8;200.0;
1-4591;76.52;49.97;14.30;218.8;200.1;
1-4592;76.54;49.97;13.90;218.8;200.1;
1-4593;76.56;49.97;14.30;218.8;200.2;
1-4594;76.57;49.97;14.10;218.8;200.3;
1-4595;76.59;49.97;14.10;218.8;200.4;
1-4596;76.61;49.97;14.10;218.8;200.4;
1-4597;76.62;49.97;14.10;218.8;200.5;
1-4598;76.64;49.97;14.40;218.8;200.6;
1-4599;76.66;49.97;14.00;218.9;200.7;
1-4600;76.67;49.97;14.40;218.9;200.7;
1-4601;76.69;49.97;14.10;218.9;200.8;
1-4602;76.71;49.97;14.30;218.9;200.9;
1-4603;76.72;49.97;14.30;218.9;201.0;
1-4604;76.74;49.97;14.20;218.9;201.0;
1-4605;76.76;49.97;14.20;218.9;201.1;
1-4606;76.77;49.97;14.20;218.9;201.2;
1-4607;76.79;49.97;14.40;218.9;201.3;
1-4608;76.81;49.97;14.00;218.9;201.3;
1-4609;76.82;49.97;14.20;218.9;201.4;
1-4610;76.84;49.97;14.20;218.9;201.5;
1-4611;76.86;49.97;14.30;218.9;201.6;
1-4612;76.87;49.97;14.10;218.9;201.6;
1-4613;76.89;49.97;14.20;218.9;201.7;
1-4614;76.91;49.97;14.50;218.9;201.8;
1-4615;76.92;49.97;14.10;218.9;201.9;
1-4616;76.94;49.97;14.50;218.9;201.9;
1-4617;76.96;49.97;14.00;219.0;202.0;
1-4618;76.97;49.97;14.40;219.0;202.1;
1-4619;76.99;49.97;14.20;219.0;202.2;
1-4620;77.01;49.97;14.50;219.0;202.2;
1-4621;77.02;49.97;14.20;219.0;202.3;
1-4622;77.04;49.97;14.60;219.0;202.4;
1-4623;77.06;49.97;14.40;219.0;202.5;
1-4624;77.07;49.97;14.10;219.0;202.5;
1-4625;77.09;49.97;14.40;219.0;202.6;
1-4626;77.11;49.97;14.40;219.0;202.7;
1-4627;77.12;49.97;14.30;219.1;202.8;
1-4628;77.14;49.97;14.20;219.1;202.8;
1-4629;77.16;49.97;14.30;219.1;202.9;
1-4630;77.17;49.97;14.60;219.1;203.0;
1-4631;77.19;49.97;14.60;219.1;203.1;
1-4632;77.21;49.97;14.30;219.2;203.1;
1-4633;77.22;49.97;14.30;219.1;203.2;
1-4634;77.24;49.97;14.50;219.1;203.3;
1-4635;77.26;49.97;14.40;219.1;203.4;
1-4636;77.27;49.97;14.40;219.1;203.4;
1-4637;77.29;49.97;14.30;219.1;203.5;
1-4638;77.31;49.97;14.70;219.2;203.6;
1-4639;77.32;49.97;14.30;219.2;203.7;
1-4640;77.34;49.97;14.50;219.2;203.7;
1-4641;77.36;49.97;14.70;219.2;203.8;
1-4642;77.37;49.97;14.30;219.2;203.9;
1-4643;77.39;49.97;14.70;219.2;204.0;
1-4644;77.41;49.97;14.40;219.2;204.0;
1-4645;77.42;49.97;14.60;219.2;204.1;
1-4646;77.44;49.97;14.50;219.2;204.2;
1-4647;77.46;49.97;14.60;219.2;204.3;
1-4648;77.47;49.97;14.40;219.2;204.3;
1-4649;77.49;49.97;14.30;219.2;204.4;
1-4650;77.51;49.97;14.40;219.2;204.5;
1-4651;77.52;49.97;14.30;219.2;204.6;
1-4652;77.54;49.97;14.50;219.2;204.6;
1-4653;77.56;49.97;14.30;219.2;204.7;
1-4654;77.57;49.97;14.50;219.2;204.8;
1-4655;77.59;49.97;14.40;219.2;204.9;
1-4656;77.61;49.97;14.70;219.2;204.9;
1-4657;77.62;49.97;14.50;219.2;205.0;
1-4658;77.64;49.97;14.60;219.3;205.1;
1-4659;77.66;49.97;14.80;219.3;205.2;
1-4660;77.67;49.97;14.60;219.3;205.3;
1-4661;77.69;49.97;14.70;219.3;205.3;
1-4662;77.71;49.97;14.50;219.3;205.4;
1-4663;77.72;49.97;14.40;219.3;205.5;
1-4664;77.74;49.97;14.40;219.3;205.6;
1-4665;77.76;49.97;14.50;219.3;205.6;
1-4666;77.77;49.97;14.80;219.3;205.7;
1-4667;77.79;49.97;14.70;219.3;205.8;
1-4668;77.81;49.97;14.30;219.3;205.9;
1-4669;77.82;49.97;14.30;219.3;205.9;
1-4670;77.84;49.97;14.60;219.3;206.0;
1-4671;77.86;49.97;14.40;219.3;206.1;
1-4672;77.87;49.97;14.40;219.3;206.2;
1-4673;77.89;49.97;14.30;219.3;206.2;
1-4674;77.91;49.97;14.80;219.3;206.3;
1-4675;77.92;49.97;14.70;219.3;206.4;
1-4676;77.94;49.97;14.70;219.3;206.5;
1-4677;77.96;49.97;14.70;219.3;206.5;
1-4678;77.97;49.97;14.70;219.3;206.6;
1-4679;77.99;49.97;14.70;219.3;206.7;
1-4680;78.01;49.97;14.40;219.3;206.8;
1-4681;78.02;49.97;14.60;219.3;206.8;
1-4682;78.04;49.97;14.50;219.3;206.9;
1-4683;78.06;49.97;14.40;219.3;207.0;
1-4684;78.07;49.97;14.60;219.3;207.1;
1-4685;78.09;49.97;14.80;219.3;207.2;
1-4686;78.11;49.97;14.80;219.3;207.2;
1-4687;78.12;49.97;14.30;219.3;207.3;
1-4688;78.14;49.97;14.80;219.3;207.4;
1-4689;78.16;49.97;14.50;219.3;207.5;
1-4690;78.17;49.97;14.60;219.4;207.5;
1-4691;78.19;49.97;14.60;219.4;207.6;
1-4692;78.21;49.97;15.10;219.4;207.7;
1-4693;78.22;49.97;14.70;219.4;207.8;
1-4694;78.24;49.97;14.70;219.5;207.8;
1-4695;78.26;49.97;14.80;219.5;207.9;
1-4696;78.27;49.97;14.70;219.5;208.0;
1-4697;78.29;49.97;14.80;219.5;208.1;
1-4698;78.31;49.97;14.60;219.4;208.2;
1-4699;78.32;49.97;14.70;219.5;208.2;
1-4700;78.34;49.97;14.40;219.4;208.3;
1-4701;78.36;49.97;14.40;219.5;208.4;
1-4702;78.37;49.97;14.60;219.5;208.5;
1-4703;78.39;49.97;14.60;219.5;208.5;
1-4704;78.41;49.97;14.80;219.5;208.6;
1-4705;78.42;49.97;14.40;219.4;208.7;
1-4706;78.44;49.97;14.70;219.4;208.8;
1-4707;78.46;49.97;14.80;219.4;208.8;
1-4708;78.47;49.97;14.60;219.5;208.9;
1-4709;78.49;49.97;14.60;219.5;209.0;
1-4710;78.51;49.97;14.80;219.5;209.1;
1-4711;78.52;49.97;14.70;219.5;209.1;
1-4712;78.54;49.97;14.90;219.5;209.2;
1-4713;78.56;49.97;14.90;219.5;209.3;
1-4714;78.57;49.97;14.70;219.5;209.4;
1-4715;78.59;49.97;14.80;219.5;209.5;
1-4716;78.61;49.97;14.60;219.5;209.5;
1-4717;78.62;49.97;14.40;219.5;209.6;
1-4718;78.64;49.97;14.50;219.5;209.7;
1-4719;78.66;49.97;14.90;219.5;209.8;
1-4720;78.67;49.97;14.70;219.5;209.8;
1-4721;78.69;49.97;14.70;219.5;209.9;
1-4722;78.71;49.97;14.80;219.5;210.0;
1-4723;78.72;49.97;14.70;219.5;210.1;
1-4724;78.74;49.97;15.10;219.5;210.2;
1-4725;78.76;49.97;14.50;219.5;210.2;
1-4726;78.77;49.97;14.70;219.5;210.3;
1-4727;78.79;49.97;14.80;219.5;210.4;
1-4728;78.81;49.97;15.00;219.5;210.5;
1-4729;78.82;49.97;14.80;219.5;210.5;
1-4730;78.84;49.97;14.80;219.5;210.6;
1-4731;78.86;49.97;14.90;219.5;210.7;
1-4732;78.87;49.97;14.50;219.5;210.8;
1-4733;78.89;49.97;15.00;219.5;210.8;
1-4734;78.91;49.97;14.60;219.5;210.9;
1-4735;78.92;49.97;14.80;219.6;211.0;
1-4736;78.94;49.97;14.90;219.6;211.1;
1-4737;78.96;49.97;15.10;219.6;211.2;
1-4738;78.97;49.97;14.60;219.6;211.2;
1-4739;78.99;49.97;14.80;219.6;211.3;
1-4740;79.01;49.97;15.10;219.6;211.4;
1-4741;79.02;49.97;14.70;219.6;211.5;
1-4742;79.04;49.97;14.80;219.6;211.5;
1-4743;79.06;49.97;15.00;219.7;211.6;
1-4744;79.07;49.97;14.80;219.6;211.7;
1-4745;79.09;49.97;14.50;219.7;211.8;
1-4746;79.11;49.97;14.90;219.7;211.9;
1-4747;79.12;49.97;15.00;219.7;211.9;
1-4748;79.14;49.97;14.80;219.7;212.0;
1-4749;79.16;49.97;14.90;219.7;212.1;
1-4750;79.17;49.97;14.90;219.7;212.2;
1-4751;79.19;49.97;15.50;219.7;212.2;
1-4752;79.21;49.97;14.90;219.7;212.3;
1-4753;79.22;49.97;15.00;219.7;212.4;
1-4754;79.24;49.97;14.80;219.7;212.5;
1-4755;79.26;49.97;15.20;219.8;212.6;
1-4756;79.27;49.97;14.70;219.8;212.6;
1-4757;79.29;49.97;14.80;219.8;212.7;
1-4758;79.31;49.97;15.00;219.8;212.8;
1-4759;79.32;49.97;14.80;219.8;212.9;
1-4760;79.34;49.97;15.10;219.8;213.0;
1-4761;79.36;49.97;14.90;219.8;213.0;
1-4762;79.37;49.97;14.80;219.8;213.1;
1-4763;79.39;49.97;14.80;219.8;213.2;
1-4764;79.41;49.97;15.40;219.8;213.3;
1-4765;79.42;49.97;15.20;219.8;213.3;
1-4766;79.44;49.97;14.50;219.8;213.4;
1-4767;79.46;49.97;14.80;219.8;213.5;
1-4768;79.47;49.97;14.90;219.8;213.6;
1-4769;79.49;49.97;15.10;219.8;213.7;
1-4770;79.51;49.97;15.10;219.8;213.7;
1-4771;79.52;49.97;15.20;219.8;213.8;
1-4772;79.54;49.97;15.00;219.8;213.9;
1-4773;79.56;49.97;15.10;219.8;214.0;
1-4774;79.57;49.97;15.00;219.8;214.0;
1-4775;79.59;49.97;15.10;219.8;214.1;
1-4776;79.61;49.97;15.40;219.8;214.2;
1-4777;79.62;49.97;15.10;219.8;214.3;
1-4778;79.64;49.97;15.00;219.9;214.4;
1-4779;79.66;49.97;15.10;219.9;214.4;
1-4780;79.67;49.97;15.20;219.9;214.5;
1-4781;79.69;49.97;15.00;219.8;214.6;
1-4782;79.71;49.97;15.20;219.9;214.7;
1-4783;79.72;49.97;15.10;219.8;214.8;
1-4784;79.74;49.97;15.00;219.9;214.8;
1-4785;79.76;49.97;15.30;219.8;214.9;
1-4786;79.77;49.97;14.90;219.8;215.0;
1-4787;79.79;49.97;15.00;219.8;215.1;
1-4788;79.81;49.97;15.10;219.9;215.2;
1-4789;79.82;49.97;15.30;219.9;215.2;
1-4790;79.84;49.97;15.00;219.9;215.3;
1-4791;79.86;49.97;15.00;219.9;215.4;
1-4792;79.87;49.97;15.00;219.9;215.5;
1-4793;79.89;49.97;15.10;219.9;215.5;
1-4794;79.91;49.97;15.00;219.9;215.6;
1-4795;79.92;49.97;15.00;219.9;215.7;
1-4796;79.94;49.97;14.80;219.9;215.8;
1-4797;79.96;49.97;15.10;219.9;215.9;
1-4798;79.97;49.97;15.20;219.9;215.9;
1-4799;79.99;49.97;15.00;219.9;216.0;
1-4800;80.01;49.97;15.10;219.9;216.1;
1-4801;80.02;49.97;15.40;219.9;216.2;
1-4802;80.04;49.97;15.30;220.0;216.3;
1-4803;80.06;49.97;15.10;220.0;216.3;
1-4804;80.07;49.97;14.80;220.0;216.4;
1-4805;80.09;49.97;15.10;220.0;216.5;
1-4806;80.11;49.97;15.20;220.0;216.6;
1-4807;80.12;49.97;15.10;220.0;216.7;
1-4808;80.14;49.97;15.40;220.0;216.7;
1-4809;80.16;49.97;15.10;220.0;216.8;
1-4810;80.17;49.97;15.30;220.0;216.9;
1-4811;80.19;49.97;15.30;220.0;217.0;
1-4812;80.21;49.97;15.30;220.0;217.1;
1-4813;80.22;49.97;15.00;220.0;217.1;
1-4814;80.24;49.97;15.20;220.1;217.2;
1-4815;80.26;49.97;15.00;220.1;217.3;
1-4816;80.27;49.97;14.90;220.1;217.4;
1-4817;80.29;49.97;15.10;220.1;217.5;
1-4818;80.31;49.97;15.50;220.1;217.5;
1-4819;80.32;49.97;15.20;220.1;217.6;
1-4820;80.34;49.97;15.10;220.0;217.7;
1-4821;80.36;49.97;15.60;220.1;217.8;
1-4822;80.37;49.97;15.40;220.1;217.9;
1-4823;80.39;49.97;15.40;220.1;217.9;
1-4824;80.41;49.97;15.20;220.1;218.0;
1-4825;80.42;49.97;15.30;220.1;218.1;
1-4826;80.44;49.97;15.30;220.2;218.2;
1-4827;80.46;49.97;15.00;220.2;218.3;
1-4828;80.47;49.97;15.40;220.2;218.3;
1-4829;80.49;49.97;15.40;220.1;218.4;
1-4830;80.51;49.97;15.40;220.2;218.5;
1-4831;80.52;49.97;15.70;220.2;218.6;
1-4832;80.54;49.97;15.50;220.2;218.7;
1-4833;80.56;49.97;15.10;220.2;218.7;
1-4834;80.57;49.97;15.50;220.2;218.8;
1-4835;80.59;49.97;15.20;220.2;218.9;
1-4836;80.61;49.97;15.40;220.2;219.0;
1-4837;80.62;49.97;15.20;220.1;219.1;
1-4838;80.64;49.97;15.50;220.2;219.1;
1-4839;80.66;49.97;15.50;220.1;219.2;
1-4840;80.67;49.97;15.30;220.1;219.3;
1-4841;80.69;49.97;15.20;220.1;219.4;
1-4842;80.71;49.97;15.20;220.1;219.5;
1-4843;80.72;49.97;15.40;220.2;219.5;
1-4844;80.74;49.97;15.10;220.1;219.6;
1-4845;80.76;49.97;15.10;220.2;219.7;
1-4846;80.77;49.97;15.90;220.1;219.8;
1-4847;80.79;49.97;15.30;220.1;219.9;
1-4848;80.81;49.97;15.40;220.1;219.9;
1-4849;80.82;49.97;15.40;220.1;220.0;
1-4850;80.84;49.97;15.40;220.2;220.1;
1-4851;80.86;49.97;15.30;220.2;220.2;
1-4852;80.87;49.97;15.40;220.2;220.3;
1-4853;80.89;49.97;15.30;220.1;220.3;
1-4854;80.91;49.97;15.70;220.1;220.4;
1-4855;80.92;49.97;15.50;220.2;220.5;
1-4856;80.94;49.97;15.30;220.2;220.6;
1-4857;80.96;49.97;15.60;220.2;220.7;
1-4858;80.97;49.97;15.40;220.2;220.7;
1-4859;80.99;49.97;15.30;220.2;220.8;
1-4860;81.01;49.97;15.70;220.2;220.9;
1-4861;81.02;49.97;15.50;220.2;221.0;
1-4862;81.04;49.97;15.70;220.2;221.1;
1-4863;81.06;49.97;15.50;220.2;221.2;
1-4864;81.07;49.97;15.50;220.2;221.2;
1-4865;81.09;49.97;15.50;220.2;221.3;
1-4866;81.11;49.97;15.60;220.2;221.4;
1-4867;81.12;49.97;15.30;220.2;221.5;
1-4868;81.14;49.97;15.50;220.2;221.6;
1-4869;81.16;49.97;15.20;220.2;221.6;
1-4870;81.17;49.97;15.70;220.2;221.7;
1-4871;81.19;49.97;15.50;220.3;221.8;
1-4872;81.21;49.97;15.60;220.3;221.9;
1-4873;81.22;49.97;15.40;220.2;222.0;
1-4874;81.24;49.97;15.70;220.2;222.0;
1-4875;81.26;49.97;15.50;220.2;222.1;
1-4876;81.27;49.97;15.80;220.2;222.2;
1-4877;81.29;49.97;15.50;220.2;222.3;
1-4878;81.31;49.97;15.50;220.2;222.4;
1-4879;81.32;49.97;15.50;220.2;222.5;
1-4880;81.34;49.97;15.30;220.3;222.5;
1-4881;81.36;49.97;15.40;220.3;222.6;
1-4882;81.37;49.97;15.50;220.3;222.7;
1-4883;81.39;49.97;15.20;220.3;222.8;
1-4884;81.41;49.97;15.50;220.2;222.9;
1-4885;81.42;49.97;15.40;220.2;222.9;
1-4886;81.44;49.97;15.50;220.2;223.0;
1-4887;81.46;49.97;15.30;220.2;223.1;
1-4888;81.47;49.97;15.30;220.2;223.2;
1-4889;81.49;49.97;15.40;220.2;223.3;
1-4890;81.51;49.97;15.60;220.3;223.3;
1-4891;81.52;49.97;15.50;220.2;223.4;
1-4892;81.54;49.97;15.80;220.3;223.5;
1-4893;81.56;49.97;15.40;220.3;223.6;
1-4894;81.57;49.97;15.40;220.3;223.7;
1-4895;81.59;49.97;15.70;220.3;223.7;
1-4896;81.61;49.97;15.70;220.3;223.8;
1-4897;81.62;49.97;15.60;220.3;223.9;
1-4898;81.64;49.97;15.50;220.3;224.0;
1-4899;81.66;49.97;15.70;220.3;224.1;
1-4900;81.67;49.97;15.60;220.3;224.2;
1-4901;81.69;49.97;15.40;220.3;224.2;
1-4902;81.71;49.97;15.70;220.4;224.3;
1-4903;81.72;49.97;15.60;220.4;224.4;
1-4904;81.74;49.97;15.90;220.4;224.5;
1-4905;81.76;49.97;15.50;220.3;224.6;
1-4906;81.77;49.97;15.70;220.3;224.6;
1-4907;81.79;49.97;15.50;220.3;224.7;
1-4908;81.81;49.97;15.60;220.4;224.8;
1-4909;81.82;49.97;15.70;220.3;224.9;
1-4910;81.84;49.97;15.90;220.3;225.0;
1-4911;81.86;49.97;15.70;220.3;225.1;
1-4912;81.87;49.97;15.70;220.3;225.1;
1-4913;81.89;49.97;15.60;220.4;225.2;
1-4914;81.91;49.97;15.80;220.4;225.3;
1-4915;81.92;49.97;16.10;220.4;225.4;
1-4916;81.94;49.97;15.70;220.4;225.5;
1-4917;81.96;49.97;15.70;220.4;225.6;
1-4918;81.97;49.97;15.90;220.4;225.6;
1-4919;81.99;49.97;15.60;220.4;225.7;
1-4920;82.01;49.97;15.80;220.4;225.8;
1-4921;82.02;49.97;15.80;220.4;225.9;
1-4922;82.04;49.97;16.10;220.4;226.0;
1-4923;82.06;49.97;15.70;220.5;226.0;
1-4924;82.07;49.97;16.10;220.4;226.1;
1-4925;82.09;49.97;15.70;220.4;226.2;
1-4926;82.11;49.97;15.70;220.4;226.3;
1-4927;82.12;49.97;15.90;220.4;226.4;
1-4928;82.14;49.97;16.00;220.4;226.5;
1-4929;82.16;49.97;15.90;220.4;226.5;
1-4930;82.17;49.97;16.10;220.4;226.6;
1-4931;82.19;49.97;15.70;220.4;226.7;
1-4932;82.21;49.97;15.60;220.5;226.8;
1-4933;82.22;49.97;16.00;220.4;226.9;
1-4934;82.24;49.97;15.80;220.5;227.0;
1-4935;82.26;49.97;15.80;220.5;227.0;
1-4936;82.27;49.97;16.10;220.5;227.1;
1-4937;82.29;49.97;15.80;220.6;227.2;
1-4938;82.31;49.97;15.90;220.5;227.3;
1-4939;82.32;49.97;15.90;220.6;227.4;
1-4940;82.34;49.97;15.90;220.6;227.5;
1-4941;82.36;49.97;15.90;220.6;227.5;
1-4942;82.37;49.97;15.70;220.6;227.6;
1-4943;82.39;49.97;15.80;220.6;227.7;
1-4944;82.41;49.97;15.90;220.6;227.8;
1-4945;82.42;49.97;16.10;220.6;227.9;
1-4946;82.44;49.97;16.20;220.6;228.0;
1-4947;82.46;49.97;16.10;220.6;228.0;
1-4948;82.47;49.97;15.90;220.6;228.1;
